town,candidate,first_choice_votes,town_total_ballots,first_choice_pct,candidate_short
Fayette,"Mills, Janet T.",74,150,49.33,Mills
Fayette,"Russell, Diane Marie",4,150,2.67,Russell
Fayette,"Sweet, Elizabeth A.",14,150,9.33,Sweet
Fletchers Landing Twp,"Eves, Mark W.",2,9,22.22,Eves
Fletchers Landing Twp,"Mills, Janet T.",5,9,55.56,Mills
Fletchers Landing Twp,"Russell, Diane Marie",2,9,22.22,Russell
Fort Fairfield,"Cote, Adam Roland",53,145,36.55,Cote
Fort Fairfield,"Dion, Donna J.",1,145,0.69,Dion_Donna
Fort Fairfield,"Dion, Mark N.",7,145,4.83,Dion_Mark
Fort Fairfield,"Eves, Mark W.",14,145,9.66,Eves
Fort Fairfield,"Mills, Janet T.",44,145,30.34,Mills
Fort Fairfield,"Russell, Diane Marie",3,145,2.07,Russell
Fort Fairfield,"Sweet, Elizabeth A.",23,145,15.86,Sweet
Fort Kent,"Cote, Adam Roland",127,344,36.92,Cote
Fort Kent,"Dion, Donna J.",7,344,2.03,Dion_Donna
Fort Kent,"Dion, Mark N.",16,344,4.65,Dion_Mark
Fort Kent,"Eves, Mark W.",25,344,7.27,Eves
Fort Kent,"Mills, Janet T.",128,344,37.21,Mills
Fort Kent,"Russell, Diane Marie",8,344,2.33,Russell
Fort Kent,"Sweet, Elizabeth A.",33,344,9.59,Sweet
Frankfort,"Cote, Adam Roland",16,56,28.57,Cote
Frankfort,"Dion, Mark N.",2,56,3.57,Dion_Mark
Frankfort,"Eves, Mark W.",10,56,17.86,Eves
Frankfort,"Mills, Janet T.",19,56,33.93,Mills
Frankfort,"Sweet, Elizabeth A.",9,56,16.07,Sweet
Franklin,"Cote, Adam Roland",25,110,22.73,Cote
Franklin,"Dion, Mark N.",2,110,1.82,Dion_Mark
Franklin,"Eves, Mark W.",17,110,15.45,Eves
Franklin,"Mills, Janet T.",37,110,33.64,Mills
Franklin,"Russell, Diane Marie",10,110,9.09,Russell
Franklin,"Sweet, Elizabeth A.",19,110,17.27,Sweet
Freedom,"Cote, Adam Roland",16,63,25.4,Cote
Freedom,"Dion, Mark N.",1,63,1.59,Dion_Mark
Freedom,"Eves, Mark W.",14,63,22.22,Eves
Freedom,"Mills, Janet T.",11,63,17.46,Mills
Freedom,"Russell, Diane Marie",4,63,6.35,Russell
Freedom,"Sweet, Elizabeth A.",17,63,26.98,Sweet
Freeman Twp,"Cote, Adam Roland",1,10,10.0,Cote
Freeman Twp,"Eves, Mark W.",2,10,20.0,Eves
Freeman Twp,"Mills, Janet T.",4,10,40.0,Mills
Freeman Twp,"Russell, Diane Marie",1,10,10.0,Russell
Freeman Twp,"Sweet, Elizabeth A.",2,10,20.0,Sweet
Freeport,"Cote, Adam Roland",529,1443,36.66,Cote
Freeport,"Dion, Donna J.",6,1443,0.42,Dion_Donna
Freeport,"Dion, Mark N.",51,1443,3.53,Dion_Mark
Freeport,"Eves, Mark W.",203,1443,14.07,Eves
Freeport,"Mills, Janet T.",421,1443,29.18,Mills
Freeport,"Russell, Diane Marie",19,1443,1.32,Russell
Freeport,"Sweet, Elizabeth A.",214,1443,14.83,Sweet
Frenchboro,"Cote, Adam Roland",2,5,40.0,Cote
Frenchboro,"Eves, Mark W.",2,5,40.0,Eves
Frenchboro,"Sweet, Elizabeth A.",1,5,20.0,Sweet
Frenchville,"Cote, Adam Roland",19,78,24.36,Cote
Frenchville,"Dion, Donna J.",1,78,1.28,Dion_Donna
Frenchville,"Dion, Mark N.",5,78,6.41,Dion_Mark
Frenchville,"Eves, Mark W.",7,78,8.97,Eves
Frenchville,"Mills, Janet T.",37,78,47.44,Mills
Frenchville,"Russell, Diane Marie",3,78,3.85,Russell
Frenchville,"Sweet, Elizabeth A.",6,78,7.69,Sweet
Friendship,"Cote, Adam Roland",23,94,24.47,Cote
Friendship,"Dion, Mark N.",6,94,6.38,Dion_Mark
Friendship,"Eves, Mark W.",10,94,10.64,Eves
Friendship,"Mills, Janet T.",37,94,39.36,Mills
Friendship,"Sweet, Elizabeth A.",18,94,19.15,Sweet
Frye Island,"Cote, Adam Roland",2,9,22.22,Cote
Frye Island,"Dion, Donna J.",1,9,11.11,Dion_Donna
Frye Island,"Eves, Mark W.",1,9,11.11,Eves
Frye Island,"Mills, Janet T.",5,9,55.56,Mills
Fryeburg,"Cote, Adam Roland",48,253,18.97,Cote
Fryeburg,"Dion, Donna J.",8,253,3.16,Dion_Donna
Fryeburg,"Dion, Mark N.",18,253,7.11,Dion_Mark
Fryeburg,"Eves, Mark W.",19,253,7.51,Eves
Fryeburg,"Mills, Janet T.",73,253,28.85,Mills
Fryeburg,"Russell, Diane Marie",8,253,3.16,Russell
Fryeburg,"Sweet, Elizabeth A.",79,253,31.23,Sweet
Gardiner,"Cote, Adam Roland",139,603,23.05,Cote
Gardiner,"Dion, Donna J.",3,603,0.5,Dion_Donna
Gardiner,"Dion, Mark N.",21,603,3.48,Dion_Mark
Gardiner,"Eves, Mark W.",59,603,9.78,Eves
Gardiner,"Mills, Janet T.",238,603,39.47,Mills
Gardiner,"Russell, Diane Marie",5,603,0.83,Russell
Gardiner,"Sweet, Elizabeth A.",138,603,22.89,Sweet
Garfield Plt,"Cote, Adam Roland",3,5,60.0,Cote
Garfield Plt,"Dion, Mark N.",1,5,20.0,Dion_Mark
Garfield Plt,"Mills, Janet T.",1,5,20.0,Mills
Garland,"Cote, Adam Roland",9,50,18.0,Cote
Garland,"Dion, Donna J.",1,50,2.0,Dion_Donna
Garland,"Eves, Mark W.",2,50,4.0,Eves
Garland,"Mills, Janet T.",25,50,50.0,Mills
Garland,"Sweet, Elizabeth A.",13,50,26.0,Sweet
Georgetown,"Cote, Adam Roland",64,192,33.33,Cote
Georgetown,"Dion, Donna J.",2,192,1.04,Dion_Donna
Georgetown,"Dion, Mark N.",10,192,5.21,Dion_Mark
Georgetown,"Eves, Mark W.",21,192,10.94,Eves
Georgetown,"Mills, Janet T.",76,192,39.58,Mills
Georgetown,"Russell, Diane Marie",5,192,2.6,Russell
Georgetown,"Sweet, Elizabeth A.",14,192,7.29,Sweet
Gilead,"Cote, Adam Roland",1,17,5.88,Cote
Gilead,"Eves, Mark W.",4,17,23.53,Eves
Gilead,"Mills, Janet T.",7,17,41.18,Mills
Gilead,"Russell, Diane Marie",1,17,5.88,Russell
Gilead,"Sweet, Elizabeth A.",4,17,23.53,Sweet
Glenburn,"Cote, Adam Roland",68,247,27.53,Cote
Glenburn,"Dion, Donna J.",4,247,1.62,Dion_Donna
Glenburn,"Dion, Mark N.",5,247,2.02,Dion_Mark
Glenburn,"Eves, Mark W.",37,247,14.98,Eves
Glenburn,"Mills, Janet T.",97,247,39.27,Mills
Glenburn,"Russell, Diane Marie",6,247,2.43,Russell
Glenburn,"Sweet, Elizabeth A.",30,247,12.15,Sweet
Gorham,"Cote, Adam Roland",462,1644,28.1,Cote
Gorham,"Dion, Donna J.",20,1644,1.22,Dion_Donna
Gorham,"Dion, Mark N.",121,1644,7.36,Dion_Mark
Gorham,"Eves, Mark W.",223,1644,13.56,Eves
Gorham,"Mills, Janet T.",532,1644,32.36,Mills
Gorham,"Russell, Diane Marie",40,1644,2.43,Russell
Gorham,"Sweet, Elizabeth A.",246,1644,14.96,Sweet
Gouldsboro,"Cote, Adam Roland",45,188,23.94,Cote
Gouldsboro,"Dion, Donna J.",1,188,0.53,Dion_Donna
Gouldsboro,"Dion, Mark N.",3,188,1.6,Dion_Mark
Gouldsboro,"Eves, Mark W.",27,188,14.36,Eves
Gouldsboro,"Mills, Janet T.",73,188,38.83,Mills
Gouldsboro,"Russell, Diane Marie",4,188,2.13,Russell
Gouldsboro,"Sweet, Elizabeth A.",35,188,18.62,Sweet
Grand Falls Twp,"Eves, Mark W.",1,3,33.33,Eves
Grand Falls Twp,"Mills, Janet T.",1,3,33.33,Mills
Grand Falls Twp,"Sweet, Elizabeth A.",1,3,33.33,Sweet
Grand Isle,"Cote, Adam Roland",27,45,60.0,Cote
Grand Isle,"Dion, Mark N.",3,45,6.67,Dion_Mark
Grand Isle,"Eves, Mark W.",2,45,4.44,Eves
Grand Isle,"Mills, Janet T.",9,45,20.0,Mills
Grand Isle,"Sweet, Elizabeth A.",4,45,8.89,Sweet
Grand Lake Stream Plt,"Mills, Janet T.",3,5,60.0,Mills
Grand Lake Stream Plt,"Sweet, Elizabeth A.",2,5,40.0,Sweet
Gray,"Cote, Adam Roland",156,554,28.16,Cote
Gray,"Dion, Donna J.",10,554,1.81,Dion_Donna
Gray,"Dion, Mark N.",50,554,9.03,Dion_Mark
Gray,"Eves, Mark W.",57,554,10.29,Eves
Gray,"Mills, Janet T.",180,554,32.49,Mills
Gray,"Russell, Diane Marie",11,554,1.99,Russell
Gray,"Sweet, Elizabeth A.",90,554,16.25,Sweet
Great Pond,"Eves, Mark W.",1,6,16.67,Eves
Great Pond,"Mills, Janet T.",1,6,16.67,Mills
Great Pond,"Russell, Diane Marie",1,6,16.67,Russell
Great Pond,"Sweet, Elizabeth A.",3,6,50.0,Sweet
Greenbush,"Cote, Adam Roland",5,34,14.71,Cote
Greenbush,"Dion, Donna J.",2,34,5.88,Dion_Donna
Greenbush,"Dion, Mark N.",1,34,2.94,Dion_Mark
Greenbush,"Eves, Mark W.",7,34,20.59,Eves
Greenbush,"Mills, Janet T.",12,34,35.29,Mills
Greenbush,"Sweet, Elizabeth A.",7,34,20.59,Sweet
Greene,"Cote, Adam Roland",68,248,27.42,Cote
Greene,"Dion, Donna J.",2,248,0.81,Dion_Donna
Greene,"Dion, Mark N.",16,248,6.45,Dion_Mark
Greene,"Eves, Mark W.",32,248,12.9,Eves
Greene,"Mills, Janet T.",97,248,39.11,Mills
Greene,"Russell, Diane Marie",9,248,3.63,Russell
Greene,"Sweet, Elizabeth A.",24,248,9.68,Sweet
Greenfield Twp,"Cote, Adam Roland",2,7,28.57,Cote
Greenfield Twp,"Eves, Mark W.",1,7,14.29,Eves
Greenfield Twp,"Mills, Janet T.",3,7,42.86,Mills
Greenfield Twp,"Sweet, Elizabeth A.",1,7,14.29,Sweet
Greenville,"Cote, Adam Roland",32,151,21.19,Cote
Greenville,"Eves, Mark W.",19,151,12.58,Eves
Greenville,"Mills, Janet T.",69,151,45.7,Mills
Greenville,"Russell, Diane Marie",2,151,1.32,Russell
Greenville,"Sweet, Elizabeth A.",29,151,19.21,Sweet
Greenwood,"Cote, Adam Roland",13,69,18.84,Cote
Greenwood,"Dion, Donna J.",1,69,1.45,Dion_Donna
Greenwood,"Dion, Mark N.",2,69,2.9,Dion_Mark
Greenwood,"Eves, Mark W.",9,69,13.04,Eves
Greenwood,"Mills, Janet T.",34,69,49.28,Mills
Greenwood,"Russell, Diane Marie",2,69,2.9,Russell
Greenwood,"Sweet, Elizabeth A.",8,69,11.59,Sweet
Grindstone Twp,"Cote, Adam Roland",1,5,20.0,Cote
Grindstone Twp,"Mills, Janet T.",2,5,40.0,Mills
Grindstone Twp,"Sweet, Elizabeth A.",2,5,40.0,Sweet
Guilford,"Cote, Adam Roland",11,64,17.19,Cote
Guilford,"Dion, Mark N.",2,64,3.12,Dion_Mark
Guilford,"Eves, Mark W.",9,64,14.06,Eves
Guilford,"Mills, Janet T.",27,64,42.19,Mills
Guilford,"Russell, Diane Marie",1,64,1.56,Russell
Guilford,"Sweet, Elizabeth A.",14,64,21.88,Sweet
Hallowell,"Cote, Adam Roland",170,632,26.9,Cote
Hallowell,"Dion, Mark N.",14,632,2.22,Dion_Mark
Hallowell,"Eves, Mark W.",40,632,6.33,Eves
Hallowell,"Mills, Janet T.",175,632,27.69,Mills
Hallowell,"Russell, Diane Marie",6,632,0.95,Russell
Hallowell,"Sweet, Elizabeth A.",227,632,35.92,Sweet
Hamlin,"Cote, Adam Roland",5,12,41.67,Cote
Hamlin,"Eves, Mark W.",1,12,8.33,Eves
Hamlin,"Mills, Janet T.",2,12,16.67,Mills
Hamlin,"Russell, Diane Marie",1,12,8.33,Russell
Hamlin,"Sweet, Elizabeth A.",3,12,25.0,Sweet
Hammond,"Sweet, Elizabeth A.",1,1,100.0,Sweet
Hampden,"Cote, Adam Roland",178,634,28.08,Cote
Hampden,"Dion, Donna J.",6,634,0.95,Dion_Donna
Hampden,"Dion, Mark N.",14,634,2.21,Dion_Mark
Hampden,"Eves, Mark W.",115,634,18.14,Eves
Hampden,"Mills, Janet T.",243,634,38.33,Mills
Hampden,"Russell, Diane Marie",4,634,0.63,Russell
Hampden,"Sweet, Elizabeth A.",74,634,11.67,Sweet
Hancock,"Cote, Adam Roland",50,212,23.58,Cote
Hancock,"Dion, Donna J.",2,212,0.94,Dion_Donna
Hancock,"Dion, Mark N.",4,212,1.89,Dion_Mark
Hancock,"Eves, Mark W.",31,212,14.62,Eves
Hancock,"Mills, Janet T.",68,212,32.08,Mills
Hancock,"Russell, Diane Marie",4,212,1.89,Russell
Hancock,"Sweet, Elizabeth A.",53,212,25.0,Sweet
Hanover,"Cote, Adam Roland",3,23,13.04,Cote
Hanover,"Dion, Mark N.",1,23,4.35,Dion_Mark
Hanover,"Eves, Mark W.",2,23,8.7,Eves
Hanover,"Mills, Janet T.",8,23,34.78,Mills
Hanover,"Russell, Diane Marie",3,23,13.04,Russell
Hanover,"Sweet, Elizabeth A.",6,23,26.09,Sweet
Harmony,"Cote, Adam Roland",8,45,17.78,Cote
Harmony,"Dion, Donna J.",1,45,2.22,Dion_Donna
Harmony,"Dion, Mark N.",1,45,2.22,Dion_Mark
Harmony,"Eves, Mark W.",5,45,11.11,Eves
Harmony,"Mills, Janet T.",24,45,53.33,Mills
Harmony,"Russell, Diane Marie",2,45,4.44,Russell
Harmony,"Sweet, Elizabeth A.",4,45,8.89,Sweet
Harpswell,"Cote, Adam Roland",226,874,25.86,Cote
Harpswell,"Dion, Donna J.",7,874,0.8,Dion_Donna
Harpswell,"Dion, Mark N.",30,874,3.43,Dion_Mark
Harpswell,"Eves, Mark W.",212,874,24.26,Eves
Harpswell,"Mills, Janet T.",249,874,28.49,Mills
Harpswell,"Russell, Diane Marie",9,874,1.03,Russell
Harpswell,"Sweet, Elizabeth A.",141,874,16.13,Sweet
Harrington,"Cote, Adam Roland",12,42,28.57,Cote
Harrington,"Dion, Mark N.",1,42,2.38,Dion_Mark
Harrington,"Eves, Mark W.",5,42,11.9,Eves
Harrington,"Mills, Janet T.",14,42,33.33,Mills
Harrington,"Sweet, Elizabeth A.",10,42,23.81,Sweet
Harrison,"Cote, Adam Roland",49,193,25.39,Cote
Harrison,"Dion, Donna J.",4,193,2.07,Dion_Donna
Harrison,"Dion, Mark N.",7,193,3.63,Dion_Mark
Harrison,"Eves, Mark W.",27,193,13.99,Eves
Harrison,"Mills, Janet T.",73,193,37.82,Mills
Harrison,"Sweet, Elizabeth A.",33,193,17.1,Sweet
Hartford,"Cote, Adam Roland",10,51,19.61,Cote
Hartford,"Dion, Mark N.",4,51,7.84,Dion_Mark
Hartford,"Eves, Mark W.",4,51,7.84,Eves
Hartford,"Mills, Janet T.",27,51,52.94,Mills
Hartford,"Sweet, Elizabeth A.",6,51,11.76,Sweet
Hartland,"Cote, Adam Roland",9,68,13.24,Cote
Hartland,"Dion, Donna J.",1,68,1.47,Dion_Donna
Hartland,"Dion, Mark N.",4,68,5.88,Dion_Mark
Hartland,"Eves, Mark W.",9,68,13.24,Eves
Hartland,"Mills, Janet T.",32,68,47.06,Mills
Hartland,"Russell, Diane Marie",3,68,4.41,Russell
Hartland,"Sweet, Elizabeth A.",10,68,14.71,Sweet
Haynesville,"Cote, Adam Roland",4,6,66.67,Cote
Haynesville,"Mills, Janet T.",1,6,16.67,Mills
Haynesville,"Sweet, Elizabeth A.",1,6,16.67,Sweet
Hebron,"Cote, Adam Roland",19,61,31.15,Cote
Hebron,"Dion, Mark N.",4,61,6.56,Dion_Mark
Hebron,"Eves, Mark W.",4,61,6.56,Eves
Hebron,"Mills, Janet T.",24,61,39.34,Mills
Hebron,"Russell, Diane Marie",1,61,1.64,Russell
Hebron,"Sweet, Elizabeth A.",9,61,14.75,Sweet
Hermon,"Cote, Adam Roland",97,285,34.04,Cote
Hermon,"Dion, Donna J.",3,285,1.05,Dion_Donna
Hermon,"Dion, Mark N.",7,285,2.46,Dion_Mark
Hermon,"Eves, Mark W.",43,285,15.09,Eves
Hermon,"Mills, Janet T.",87,285,30.53,Mills
Hermon,"Russell, Diane Marie",6,285,2.11,Russell
Hermon,"Sweet, Elizabeth A.",42,285,14.74,Sweet
Herseytown Twp,"Dion, Donna J.",1,4,25.0,Dion_Donna
Herseytown Twp,"Mills, Janet T.",3,4,75.0,Mills
Highland Plt,"Cote, Adam Roland",1,11,9.09,Cote
Highland Plt,"Dion, Mark N.",1,11,9.09,Dion_Mark
Highland Plt,"Mills, Janet T.",8,11,72.73,Mills
Highland Plt,"Russell, Diane Marie",1,11,9.09,Russell
Hiram,"Cote, Adam Roland",22,91,24.18,Cote
Hiram,"Dion, Donna J.",2,91,2.2,Dion_Donna
Hiram,"Dion, Mark N.",8,91,8.79,Dion_Mark
Hiram,"Eves, Mark W.",11,91,12.09,Eves
Hiram,"Mills, Janet T.",31,91,34.07,Mills
Hiram,"Russell, Diane Marie",2,91,2.2,Russell
Hiram,"Sweet, Elizabeth A.",15,91,16.48,Sweet
Hodgdon,"Cote, Adam Roland",5,29,17.24,Cote
Hodgdon,"Dion, Donna J.",2,29,6.9,Dion_Donna
Hodgdon,"Dion, Mark N.",1,29,3.45,Dion_Mark
Hodgdon,"Mills, Janet T.",14,29,48.28,Mills
Hodgdon,"Sweet, Elizabeth A.",7,29,24.14,Sweet
Holden,"Cote, Adam Roland",75,215,34.88,Cote
Holden,"Dion, Donna J.",1,215,0.47,Dion_Donna
Holden,"Dion, Mark N.",3,215,1.4,Dion_Mark
Holden,"Eves, Mark W.",34,215,15.81,Eves
Holden,"Mills, Janet T.",68,215,31.63,Mills
Holden,"Russell, Diane Marie",2,215,0.93,Russell
Holden,"Sweet, Elizabeth A.",32,215,14.88,Sweet
Hollis,"Cote, Adam Roland",105,364,28.85,Cote
Hollis,"Dion, Donna J.",9,364,2.47,Dion_Donna
Hollis,"Dion, Mark N.",26,364,7.14,Dion_Mark
Hollis,"Eves, Mark W.",32,364,8.79,Eves
Hollis,"Mills, Janet T.",117,364,32.14,Mills
Hollis,"Russell, Diane Marie",9,364,2.47,Russell
Hollis,"Sweet, Elizabeth A.",66,364,18.13,Sweet
Hope,"Cote, Adam Roland",58,237,24.47,Cote
Hope,"Dion, Donna J.",3,237,1.27,Dion_Donna
Hope,"Dion, Mark N.",5,237,2.11,Dion_Mark
Hope,"Eves, Mark W.",50,237,21.1,Eves
Hope,"Mills, Janet T.",55,237,23.21,Mills
Hope,"Russell, Diane Marie",5,237,2.11,Russell
Hope,"Sweet, Elizabeth A.",61,237,25.74,Sweet
Houlton,"Cote, Adam Roland",69,205,33.66,Cote
Houlton,"Dion, Donna J.",3,205,1.46,Dion_Donna
Houlton,"Dion, Mark N.",8,205,3.9,Dion_Mark
Houlton,"Eves, Mark W.",19,205,9.27,Eves
Houlton,"Mills, Janet T.",75,205,36.59,Mills
Houlton,"Russell, Diane Marie",3,205,1.46,Russell
Houlton,"Sweet, Elizabeth A.",28,205,13.66,Sweet
Howland,"Cote, Adam Roland",26,117,22.22,Cote
Howland,"Dion, Mark N.",6,117,5.13,Dion_Mark
Howland,"Eves, Mark W.",11,117,9.4,Eves
Howland,"Mills, Janet T.",54,117,46.15,Mills
Howland,"Russell, Diane Marie",1,117,0.85,Russell
Howland,"Sweet, Elizabeth A.",19,117,16.24,Sweet
Hudson,"Cote, Adam Roland",9,54,16.67,Cote
Hudson,"Dion, Mark N.",3,54,5.56,Dion_Mark
Hudson,"Eves, Mark W.",6,54,11.11,Eves
Hudson,"Mills, Janet T.",20,54,37.04,Mills
Hudson,"Russell, Diane Marie",3,54,5.56,Russell
Hudson,"Sweet, Elizabeth A.",13,54,24.07,Sweet
Indian Township,"Cote, Adam Roland",8,30,26.67,Cote
Indian Township,"Dion, Mark N.",2,30,6.67,Dion_Mark
Indian Township,"Eves, Mark W.",6,30,20.0,Eves
Indian Township,"Mills, Janet T.",4,30,13.33,Mills
Indian Township,"Russell, Diane Marie",3,30,10.0,Russell
Indian Township,"Sweet, Elizabeth A.",7,30,23.33,Sweet
Industry,"Cote, Adam Roland",11,84,13.1,Cote
Industry,"Dion, Mark N.",3,84,3.57,Dion_Mark
Industry,"Eves, Mark W.",2,84,2.38,Eves
Industry,"Mills, Janet T.",58,84,69.05,Mills
Industry,"Russell, Diane Marie",2,84,2.38,Russell
Industry,"Sweet, Elizabeth A.",8,84,9.52,Sweet
Island Falls,"Cote, Adam Roland",16,51,31.37,Cote
Island Falls,"Dion, Mark N.",1,51,1.96,Dion_Mark
Island Falls,"Eves, Mark W.",2,51,3.92,Eves
Island Falls,"Mills, Janet T.",22,51,43.14,Mills
Island Falls,"Russell, Diane Marie",3,51,5.88,Russell
Island Falls,"Sweet, Elizabeth A.",7,51,13.73,Sweet
Isle Au Haut,"Cote, Adam Roland",6,25,24.0,Cote
Isle Au Haut,"Dion, Mark N.",1,25,4.0,Dion_Mark
Isle Au Haut,"Eves, Mark W.",4,25,16.0,Eves
Isle Au Haut,"Mills, Janet T.",8,25,32.0,Mills
Isle Au Haut,"Russell, Diane Marie",2,25,8.0,Russell
Isle Au Haut,"Sweet, Elizabeth A.",4,25,16.0,Sweet
Islesboro,"Cote, Adam Roland",24,168,14.29,Cote
Islesboro,"Dion, Donna J.",4,168,2.38,Dion_Donna
Islesboro,"Dion, Mark N.",3,168,1.79,Dion_Mark
Islesboro,"Eves, Mark W.",18,168,10.71,Eves
Islesboro,"Mills, Janet T.",67,168,39.88,Mills
Islesboro,"Russell, Diane Marie",6,168,3.57,Russell
Islesboro,"Sweet, Elizabeth A.",46,168,27.38,Sweet
Jackman,"Cote, Adam Roland",7,47,14.89,Cote
Jackman,"Dion, Donna J.",1,47,2.13,Dion_Donna
Jackman,"Dion, Mark N.",1,47,2.13,Dion_Mark
Jackman,"Eves, Mark W.",3,47,6.38,Eves
Jackman,"Mills, Janet T.",23,47,48.94,Mills
Jackman,"Russell, Diane Marie",1,47,2.13,Russell
Jackman,"Sweet, Elizabeth A.",11,47,23.4,Sweet
Jackson,"Cote, Adam Roland",11,48,22.92,Cote
Jackson,"Dion, Donna J.",2,48,4.17,Dion_Donna
Jackson,"Eves, Mark W.",13,48,27.08,Eves
Jackson,"Mills, Janet T.",7,48,14.58,Mills
Jackson,"Russell, Diane Marie",1,48,2.08,Russell
Jackson,"Sweet, Elizabeth A.",14,48,29.17,Sweet
Jay,"Cote, Adam Roland",112,420,26.67,Cote
Jay,"Dion, Donna J.",2,420,0.48,Dion_Donna
Jay,"Dion, Mark N.",5,420,1.19,Dion_Mark
Jay,"Eves, Mark W.",15,420,3.57,Eves
Jay,"Mills, Janet T.",259,420,61.67,Mills
Jay,"Russell, Diane Marie",5,420,1.19,Russell
Jay,"Sweet, Elizabeth A.",22,420,5.24,Sweet
Jefferson,"Cote, Adam Roland",63,257,24.51,Cote
Jefferson,"Dion, Donna J.",1,257,0.39,Dion_Donna
Jefferson,"Dion, Mark N.",11,257,4.28,Dion_Mark
Jefferson,"Eves, Mark W.",30,257,11.67,Eves
Jefferson,"Mills, Janet T.",95,257,36.96,Mills
Jefferson,"Russell, Diane Marie",7,257,2.72,Russell
Jefferson,"Sweet, Elizabeth A.",50,257,19.46,Sweet
Jonesboro,"Cote, Adam Roland",11,48,22.92,Cote
Jonesboro,"Eves, Mark W.",7,48,14.58,Eves
Jonesboro,"Mills, Janet T.",18,48,37.5,Mills
Jonesboro,"Russell, Diane Marie",3,48,6.25,Russell
Jonesboro,"Sweet, Elizabeth A.",9,48,18.75,Sweet
Jonesport,"Cote, Adam Roland",18,62,29.03,Cote
Jonesport,"Dion, Donna J.",1,62,1.61,Dion_Donna
Jonesport,"Dion, Mark N.",1,62,1.61,Dion_Mark
Jonesport,"Eves, Mark W.",2,62,3.23,Eves
Jonesport,"Mills, Janet T.",36,62,58.06,Mills
Jonesport,"Sweet, Elizabeth A.",4,62,6.45,Sweet
Kenduskeag,"Cote, Adam Roland",16,68,23.53,Cote
Kenduskeag,"Dion, Mark N.",1,68,1.47,Dion_Mark
Kenduskeag,"Eves, Mark W.",20,68,29.41,Eves
Kenduskeag,"Mills, Janet T.",25,68,36.76,Mills
Kenduskeag,"Sweet, Elizabeth A.",6,68,8.82,Sweet
Kennebunk,"Cote, Adam Roland",534,1528,34.95,Cote
Kennebunk,"Dion, Donna J.",23,1528,1.51,Dion_Donna
Kennebunk,"Dion, Mark N.",42,1528,2.75,Dion_Mark
Kennebunk,"Eves, Mark W.",217,1528,14.2,Eves
Kennebunk,"Mills, Janet T.",460,1528,30.1,Mills
Kennebunk,"Russell, Diane Marie",25,1528,1.64,Russell
Kennebunk,"Sweet, Elizabeth A.",227,1528,14.86,Sweet
Kennebunkport,"Cote, Adam Roland",216,525,41.14,Cote
Kennebunkport,"Dion, Donna J.",10,525,1.9,Dion_Donna
Kennebunkport,"Dion, Mark N.",12,525,2.29,Dion_Mark
Kennebunkport,"Eves, Mark W.",55,525,10.48,Eves
Kennebunkport,"Mills, Janet T.",157,525,29.9,Mills
Kennebunkport,"Russell, Diane Marie",6,525,1.14,Russell
Kennebunkport,"Sweet, Elizabeth A.",69,525,13.14,Sweet
Kingfield,"Cote, Adam Roland",14,98,14.29,Cote
Kingfield,"Dion, Mark N.",3,98,3.06,Dion_Mark
Kingfield,"Eves, Mark W.",10,98,10.2,Eves
Kingfield,"Mills, Janet T.",56,98,57.14,Mills
Kingfield,"Sweet, Elizabeth A.",15,98,15.31,Sweet
Kingsbury Plt,"Mills, Janet T.",1,1,100.0,Mills
Kittery,"Cote, Adam Roland",249,1232,20.21,Cote
Kittery,"Dion, Donna J.",17,1232,1.38,Dion_Donna
Kittery,"Dion, Mark N.",25,1232,2.03,Dion_Mark
Kittery,"Eves, Mark W.",510,1232,41.4,Eves
Kittery,"Mills, Janet T.",217,1232,17.61,Mills
Kittery,"Russell, Diane Marie",45,1232,3.65,Russell
Kittery,"Sweet, Elizabeth A.",169,1232,13.72,Sweet
Knox,"Cote, Adam Roland",13,41,31.71,Cote
Knox,"Dion, Mark N.",2,41,4.88,Dion_Mark
Knox,"Eves, Mark W.",11,41,26.83,Eves
Knox,"Mills, Janet T.",10,41,24.39,Mills
Knox,"Sweet, Elizabeth A.",5,41,12.2,Sweet
Lagrange,"Cote, Adam Roland",7,22,31.82,Cote
Lagrange,"Eves, Mark W.",4,22,18.18,Eves
Lagrange,"Mills, Janet T.",7,22,31.82,Mills
Lagrange,"Russell, Diane Marie",1,22,4.55,Russell
Lagrange,"Sweet, Elizabeth A.",3,22,13.64,Sweet
Lake View Plt,"Cote, Adam Roland",1,12,8.33,Cote
Lake View Plt,"Dion, Donna J.",1,12,8.33,Dion_Donna
Lake View Plt,"Dion, Mark N.",1,12,8.33,Dion_Mark
Lake View Plt,"Eves, Mark W.",1,12,8.33,Eves
Lake View Plt,"Mills, Janet T.",6,12,50.0,Mills
Lake View Plt,"Sweet, Elizabeth A.",2,12,16.67,Sweet
Lakeville,"Cote, Adam Roland",4,8,50.0,Cote
Lakeville,"Dion, Donna J.",1,8,12.5,Dion_Donna
Lakeville,"Mills, Janet T.",3,8,37.5,Mills
Lamoine,"Cote, Adam Roland",49,230,21.3,Cote
Lamoine,"Dion, Donna J.",2,230,0.87,Dion_Donna
Lamoine,"Dion, Mark N.",3,230,1.3,Dion_Mark
Lamoine,"Eves, Mark W.",27,230,11.74,Eves
Lamoine,"Mills, Janet T.",89,230,38.7,Mills
Lamoine,"Russell, Diane Marie",3,230,1.3,Russell
